Time (s),Gyro Heading (°),Ground Truth Heading (°),Heading Error (°),Is_Turn,Corrected_Heading,Corrected_Error
60.13,272.55,285.51,12.96,True,272.55,12.95999999999998
60.14,272.69,285.51,12.82,False,272.69,12.819999999999993
60.15,272.78,285.51,12.73,False,272.78,12.730000000000018
60.16,272.87,285.51,12.64,False,272.87,12.639999999999986
60.17,272.87,285.51,12.64,False,272.87,12.639999999999986
60.18,272.84,285.51,12.67,False,272.84,12.670000000000016
60.19,272.79,285.51,12.72,False,272.79,12.71999999999997
60.2,272.76,285.51,12.75,False,272.76,12.75
60.21,272.71,285.51,12.8,False,272.71,12.800000000000011
60.22,272.71,285.51,12.8,False,272.71,12.800000000000011
60.23,272.74,285.51,12.77,False,272.74,12.769999999999982
60.24,272.78,285.51,12.73,False,272.78,12.730000000000018
60.25,272.82,285.51,12.69,False,272.82,12.689999999999998
60.26,272.88,285.51,12.63,False,272.88,12.629999999999995
60.27,272.87,285.51,12.64,False,272.87,12.639999999999986
60.28,272.83,285.51,12.68,False,272.83,12.680000000000007
60.29,272.73,285.51,12.78,False,272.73,12.779999999999973
60.3,272.59,285.51,12.92,False,272.59,12.920000000000016
60.31,272.26,285.51,13.25,True,272.26,13.25
60.32,272.08,285.51,13.43,True,272.08,13.430000000000007
60.33,271.89,285.51,13.62,True,271.89,13.620000000000005
60.34,271.7,285.51,13.81,True,271.7,13.810000000000002
60.35,271.49,285.51,14.02,True,271.49,14.019999999999982
60.36,271.08,285.51,14.43,True,271.08,14.430000000000007
60.37,270.88,285.51,14.63,True,270.88,14.629999999999995
60.38,270.68,285.51,14.83,True,270.68,14.829999999999984
60.39,270.5,285.51,15.01,True,270.5,15.009999999999991
60.4,270.33,285.51,15.18,True,270.33,15.180000000000007
60.41,270.18,285.51,15.33,True,270.18,15.329999999999984
60.42,269.93,285.51,15.58,True,269.93,15.579999999999984
60.43,269.85,285.51,15.66,False,269.85,15.659999999999968
60.44,269.82,285.51,15.69,False,269.82,15.689999999999998
60.45,269.83,285.51,15.68,False,269.83,15.680000000000007
60.46,269.9,285.51,15.61,False,269.9,15.610000000000014
60.47,270.09,285.51,15.42,True,270.09,15.420000000000016
60.48,270.19,285.51,15.32,False,270.19,15.319999999999993
60.49,270.28,285.51,15.23,False,270.28,15.230000000000018
60.5,270.36,285.51,15.15,False,285.51,0.0
60.51,270.4,285.51,15.11,False,283.8666666666666,1.6433333333333735
60.52,270.37,285.51,15.14,False,282.1533333333333,3.3566666666666833
60.53,270.26,285.51,15.25,False,280.35999999999996,5.150000000000034
60.54,270.05,285.51,15.46,True,278.46666666666664,7.043333333333351
60.55,269.77,285.51,15.74,True,276.50333333333333,9.00666666666666
60.56,269.47,285.51,16.04,True,274.52000000000004,10.989999999999952
60.57,268.83,285.51,16.68,True,272.19666666666666,13.313333333333333
60.58,268.52,285.51,16.99,True,270.2033333333333,15.306666666666672
60.59,268.24,285.51,17.27,True,268.24,17.269999999999982
60.6,268.0,285.51,17.51,True,268.0,17.50999999999999
60.61,267.81,285.51,17.7,True,267.81,17.69999999999999
60.62,267.49,285.51,18.02,True,267.49,18.019999999999982
60.63,267.37,285.51,18.14,False,267.37,18.139999999999986
60.64,267.28,285.51,18.23,False,267.28,18.230000000000018
60.65,267.23,285.51,18.28,False,267.23,18.279999999999973
60.66,267.24,285.51,18.27,False,267.24,18.269999999999982
60.67,267.29,285.51,18.22,False,267.29,18.21999999999997
60.68,267.41,285.51,18.1,False,267.41,18.099999999999966
60.69,267.46,285.51,18.05,False,267.46,18.05000000000001
60.7,267.48,285.51,18.03,False,267.48,18.029999999999973
60.71,267.47,285.51,18.04,False,267.47,18.039999999999964
60.72,267.42,285.51,18.09,False,267.42,18.089999999999975
60.73,267.26,285.51,18.25,True,267.26,18.25
60.74,267.15,285.51,18.36,False,267.15,18.360000000000014
60.75,267.0,285.51,18.51,True,267.0,18.50999999999999
60.76,266.82,285.51,18.69,True,266.82,18.689999999999998
60.77,266.63,285.51,18.88,True,266.63,18.879999999999995
60.78,266.22,285.51,19.29,True,266.22,19.289999999999964
60.79,266.03,285.51,19.48,True,266.03,19.480000000000018
60.8,265.86,285.51,19.65,True,265.86,19.649999999999977
60.81,265.72,285.51,19.79,False,265.72,19.789999999999964
60.82,265.62,285.51,19.89,False,265.62,19.889999999999986
60.83,265.52,285.51,19.99,False,265.52,19.99000000000001
60.84,265.52,285.51,19.99,False,265.52,19.99000000000001
60.85,265.56,285.51,19.95,False,265.56,19.94999999999999
60.86,265.64,285.51,19.87,False,265.64,19.870000000000005
60.87,265.72,285.51,19.79,False,265.72,19.789999999999964
60.88,265.8,285.51,19.71,False,265.8,19.70999999999998
60.89,265.95,285.51,19.56,True,265.95,19.560000000000002
60.9,266.01,285.51,19.5,False,266.01,19.5
60.91,266.06,285.51,19.45,False,266.06,19.44999999999999
